Accident ID ,Type,Date,Speed,P Minor Injuries,P Serious Injuries,P Death Injuries,P Moderate Injuries,Road Lane,Road Surface, Vehicle Nationality,Class of License,Road Type,Lighting,Weather,Road Characteristics,Driver Fault,Governorate,Vehicle Category,Date of Accident,Number of Vehicles,Age of Driver, Gender
2492606,صدم,9/23/2021 13:24,50,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/23/2021 13:24,2,37,انثى
2493083,صدم,9/24/2021 7:25,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,مطر,منحني منحدر,فقدان السيطرة الناتج عن الانزلاق او انفجار الاطار المؤدي لحادث,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/24/2021 7:25,2,22,ذكر
2493083,صدم,9/24/2021 7:25,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,مطر,منحني منحدر,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/24/2021 7:25,2,56,ذكر
2493740,صدم,9/25/2021 18:04,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/25/2021 18:04,2,37,ذكر
2493740,صدم,9/25/2021 18:04,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/25/2021 18:04,2,36,ذكر
2494532,صدم,9/27/2021 8:07,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/27/2021 8:07,2,35,ذكر
2494532,صدم,9/27/2021 8:07,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/27/2021 8:07,2,42,ذكر
2494548,صدم,9/27/2021 8:28,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/27/2021 8:28,2,29,ذكر
2494548,صدم,9/27/2021 8:28,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الأمن,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/27/2021 8:28,2,41,ذكر
2499151,صدم,9/30/2021 13:24,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/30/2021 13:24,2,42,ذكر
2499151,صدم,9/30/2021 13:24,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/30/2021 13:24,2,44,ذكر
2500589,صدم,3/10/2021 11:43,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,شحن,3/10/2021 11:43,3,30,ذكر
2500589,صدم,3/10/2021 11:43,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,شحن,3/10/2021 11:43,3,121,ذكر
2500589,صدم,3/10/2021 11:43,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,شحن,3/10/2021 11:43,3,46,ذكر
2500860,صدم,3/10/2021 17:18,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,نقل مشترك,3/10/2021 17:18,2,47,ذكر
2500860,صدم,3/10/2021 17:18,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,3/10/2021 17:18,2,34,ذكر
2501267,صدم,4/10/2021 13:46,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الأمن,محافظة العاصمة عمان,سيارة ركوب صغيرة,4/10/2021 13:46,2,23,
2501267,صدم,4/10/2021 13:46,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,شحن,4/10/2021 13:46,2,22,
2501363,صدم,4/10/2021 16:00,50,0,0,0,0,اتجاهين غير مفصول بجزيرة وسطية,جاف,الأردن,فئة سادسة (أ),إسفلتي,نهار,صافي,مستقيم مستوي,عدم التقيد بشاخصة قف,محافظة العاصمة عمان,سيارة ركوب صغيرة,4/10/2021 16:00,2,44,ذكر
2501363,صدم,4/10/2021 16:00,50,0,0,0,0,اتجاهين غير مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,4/10/2021 16:00,2,41,ذكر
2501666,صدم,5/10/2021 8:33,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,اتخاذ السائق لمسرب خاطئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/10/2021 8:33,2,47,ذكر
2501666,صدم,5/10/2021 8:33,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/10/2021 8:33,2,41,ذكر
2501795,صدم,5/10/2021 12:33,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,شحن,5/10/2021 12:33,2,21,
2501795,صدم,5/10/2021 12:33,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,5/10/2021 12:33,2,38,ذكر
2502443,صدم,6/10/2021 13:53,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/10/2021 13:53,2,20,ذكر
2502443,صدم,6/10/2021 13:53,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/10/2021 13:53,2,32,ذكر
2502453,صدم,6/10/2021 14:12,60,0,0,0,0,اتجاهين غير مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم منحدر,عدم ترك السائق مسافة التتابع الأمن,محافظة العاصمة عمان,شحن,6/10/2021 14:12,2,73,انثى
2502453,صدم,6/10/2021 14:12,60,0,0,0,0,اتجاهين غير مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم منحدر,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,6/10/2021 14:12,2,32,ذكر
2503202,صدم,7/10/2021 17:40,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,عدم ترك السائق مسافة التتابع الأمن,محافظة العاصمة عمان,سيارة ركوب صغيرة,7/10/2021 17:40,2,60,ذكر
2503202,صدم,7/10/2021 17:40,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,7/10/2021 17:40,2,,ذكر
2504034,صدم,9/10/2021 14:37,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/10/2021 14:37,2,34,ذكر
2504034,صدم,9/10/2021 14:37,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/10/2021 14:37,2,50,ذكر
2504059,صدم,9/10/2021 15:09,40,0,0,0,0,اتجاه واحد,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,نهار,صافي,مستقيم مستوي,مخالفة قواعد وأولويات المرور,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/10/2021 15:09,2,38,انثى
2504059,صدم,9/10/2021 15:09,40,0,0,0,0,اتجاه واحد,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/10/2021 15:09,2,30,ذكر
2504081,صدم,9/10/2021 15:45,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,الرجوع بالمركبة الى الخلف المؤدي الى وقوع حادث أو إعاقة حركة السير,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/10/2021 15:45,2,35,انثى
2504081,صدم,9/10/2021 15:45,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة سادسة (أ+ب),إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,9/10/2021 15:45,2,77,ذكر
2504356,صدم,10/10/2021 8:15,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/10/2021 8:15,2,31,انثى
2504356,صدم,10/10/2021 8:15,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,مخالفة قواعد وأولويات المرور,محافظة العاصمة عمان,شحن,10/10/2021 8:15,2,23,ذكر
2504714,صدم,10/10/2021 15:47,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,غير معرف /سائق مجهول,إسفلتي,نهار,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/10/2021 15:47,1,121,ذكر
2505471,صدم,11/10/2021 19:34,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,11/10/2021 19:34,2,121,ذكر
2505471,صدم,11/10/2021 19:34,70,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,11/10/2021 19:34,2,30,ذكر
2506490,صدم,10/16/2021 12:06,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة رابعة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,شحن,10/16/2021 12:06,2,40,ذكر
2506490,صدم,10/16/2021 12:06,40,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/16/2021 12:06,2,63,ذكر
2506631,صدم,10/14/2021 7:30,40,0,0,0,0,اتجاهين غير مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/14/2021 7:30,2,39,ذكر
2506631,صدم,10/14/2021 7:30,40,0,0,0,0,اتجاهين غير مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,نهار,صافي,مستقيم مستوي,مخالفة قواعد وأولويات المرور,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/14/2021 7:30,2,36,انثى
2507908,صدم,10/16/2021 22:40,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة اتوماتيك,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,مخالفة قواعد وأولويات المرور,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/16/2021 22:40,2,21,
2507908,صدم,10/16/2021 22:40,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/16/2021 22:40,2,22,ذكر
2508448,صدم,10/17/2021 19:51,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,شحن,10/17/2021 19:51,2,43,ذكر
2508448,صدم,10/17/2021 19:51,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,مخالفة قواعد وأولويات المرور,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/17/2021 19:51,2,31,
2508495,صدم,10/17/2021 22:09,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,لا يوجد,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/17/2021 22:09,2,34,ذكر
2508495,صدم,10/17/2021 22:09,60,0,0,0,0,اتجاهين مفصول بجزيرة وسطية,جاف,الأردن,فئة ثالثة,إسفلتي,ليل وطريق بإضاءة كافية,صافي,مستقيم مستوي,تغير سائق المركبة المسرب بشكل مفاجئ,محافظة العاصمة عمان,سيارة ركوب صغيرة,10/17/2021 22:09,2,36,
